seed,policy,source,n,review_fraction,selective_accuracy,mean_cost,cvar90,severe_error_capture,severe_errors_before_review,severe_errors_remaining,weighted_error_capture
17,l2d_single_head,aidr_disaster_types,2069,0.1280811986466892,0.9645232815964523,0.05944900918318028,0.5944900918318029,0.5882352941176471,17,7,0.5816326530612245
17,l2d_single_head,aidr_info,1919,0.16571130797290257,0.9643972517176764,0.03751954142782699,0.37519541427827,0.8,5,1,0.5977653631284916
17,l2d_single_head,crisismmd,4822,0.22832849440066363,0.9228701961838216,0.08855246785566155,0.8855246785566158,0.48148148148148145,27,14,0.5338427947598253
17,l2d_single_head,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1566310975609756,0.9403524627202892,0.10327743902439024,1.0327743902439028,0.4642857142857143,28,15,0.4798464491362764
17,moe_mean,ASONAM17_Damage_Image_Dataset,4200,0.24714285714285714,0.9117647058823529,0.08761904761904762,0.8761904761904764,0.8,45,9,0.6454720616570327
17,moe_mean,aidr_disaster_types,2069,0.12131464475592073,0.9713971397139713,0.04833252779120348,0.48332527791203495,0.6470588235294118,17,6,0.6742671009771987
17,moe_mean,aidr_info,1919,0.1485148514851485,0.9767441860465116,0.02553413236060448,0.2553413236060449,0.8,5,1,0.7277777777777777
17,moe_mean,crisismmd,4822,0.23703857320613853,0.933677629790704,0.07092492741600996,0.7092492741600998,0.6551724137931034,29,10,0.6334405144694534
17,moe_mean,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1558689024390244,0.9489841986455982,0.0857469512195122,0.8574695121951222,0.6129032258064516,31,12,0.5863970588235294
17,moe_tail,ASONAM17_Damage_Image_Dataset,4200,0.2319047619047619,0.8744575325480471,0.11285714285714285,1.1285714285714288,0.78125,32,7,0.5077881619937694
17,moe_tail,aidr_disaster_types,2069,0.10439826002899952,0.9595250944414463,0.0541324311261479,0.5413243112614791,0.6428571428571429,14,5,0.5956678700361011
17,moe_tail,aidr_info,1919,0.20896300156331424,0.9407114624505929,0.05054715997915581,0.5054715997915582,0.6666666666666666,3,1,0.46994535519125685
17,moe_tail,crisismmd,4822,0.21422646204894236,0.8799155449986804,0.10742430526752385,1.0742430526752387,0.72,25,7,0.45473684210526316
17,moe_tail,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1913109756097561,0.9599434495758719,0.055640243902439025,0.5564024390243905,0.8076923076923077,26,5,0.7008196721311475
17,calibrated_tail,ASONAM17_Damage_Image_Dataset,4200,0.24714285714285714,0.9117647058823529,0.08761904761904762,0.8761904761904764,0.8,45,9,0.6454720616570327
17,calibrated_tail,aidr_disaster_types,2069,0.12131464475592073,0.9713971397139713,0.04833252779120348,0.48332527791203495,0.6470588235294118,17,6,0.6742671009771987
17,calibrated_tail,aidr_info,1919,0.1485148514851485,0.9767441860465116,0.02553413236060448,0.2553413236060449,0.8,5,1,0.7277777777777777
17,calibrated_tail,crisismmd,4822,0.23703857320613853,0.933677629790704,0.07092492741600996,0.7092492741600998,0.6551724137931034,29,10,0.6334405144694534
17,calibrated_tail,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1558689024390244,0.9489841986455982,0.0857469512195122,0.8574695121951222,0.6129032258064516,31,12,0.5863970588235294
17,guarded,ASONAM17_Damage_Image_Dataset,4200,0.2330952380952381,0.9289040670599192,0.09047619047619047,0.904761904761905,0.6666666666666666,45,15,0.6328502415458938
17,guarded,aidr_disaster_types,2069,0.1580473658772354,0.9764638346727899,0.031899468342194294,0.31899468342194304,0.85,20,3,0.7904761904761904
17,guarded,aidr_info,1919,0.13236060448150078,0.9861861861861861,0.015633142261594582,0.15633142261594585,0.75,4,1,0.8148148148148148
17,guarded,crisismmd,4822,0.2322687681459975,0.9478660183684495,0.060348403152218996,0.6034840315221901,0.7647058823529411,34,8,0.6927138331573389
17,guarded,multimodal-deep-learning-disaster-response-mouzannar,2624,0.16996951219512196,0.9527089072543617,0.07355182926829268,0.735518292682927,0.696969696969697,33,10,0.6672413793103448
42,random,ASONAM17_Damage_Image_Dataset,4200,0.2042857142857143,0.8665469778575703,0.20333333333333334,1.9714285714285718,0.06666666666666667,45,42,0.1748792270531401
42,random,aidr_disaster_types,2069,0.1889801836636056,0.929678188319428,0.12034799420009666,1.203479942000967,0.25,20,15,0.20952380952380953
42,random,aidr_info,1919,0.21313183949973943,0.9344370860927153,0.07347576862949452,0.7347576862949455,0.0,4,4,0.12962962962962962
42,random,crisismmd,4822,0.19929489838241393,0.8761978761978761,0.1480713396930734,1.4807133969307344,0.35294117647058826,34,22,0.24604012671594508
42,random,multimodal-deep-learning-disaster-response-mouzannar,2624,0.19321646341463414,0.891828058573453,0.19016768292682926,1.9016768292682933,0.09090909090909091,33,30,0.1396551724137931
42,entropy,ASONAM17_Damage_Image_Dataset,4200,0.2330952380952381,0.9289040670599192,0.09047619047619047,0.904761904761905,0.6666666666666666,45,15,0.6328502415458938
42,entropy,aidr_disaster_types,2069,0.1580473658772354,0.9764638346727899,0.031899468342194294,0.31899468342194304,0.85,20,3,0.7904761904761904
42,entropy,aidr_info,1919,0.13236060448150078,0.9861861861861861,0.015633142261594582,0.15633142261594585,0.75,4,1,0.8148148148148148
42,entropy,crisismmd,4822,0.2322687681459975,0.9478660183684495,0.060348403152218996,0.6034840315221901,0.7647058823529411,34,8,0.6927138331573389
42,entropy,multimodal-deep-learning-disaster-response-mouzannar,2624,0.16996951219512196,0.9527089072543617,0.07355182926829268,0.735518292682927,0.696969696969697,33,10,0.6672413793103448
42,weighted_entropy,ASONAM17_Damage_Image_Dataset,4200,0.21928571428571428,0.9097285757853004,0.09452380952380952,0.9452380952380955,0.6896551724137931,29,9,0.5816649104320337
42,weighted_entropy,aidr_disaster_types,2069,0.13388110198163364,0.9676339285714286,0.04688255195746738,0.4688255195746739,0.6875,16,5,0.6631944444444444
42,weighted_entropy,aidr_info,1919,0.17665450755601875,0.9683544303797469,0.034392912975508075,0.3439291297550809,0.6,5,2,0.6732673267326733
42,weighted_entropy,crisismmd,4822,0.2424305267523849,0.9200656994251301,0.07258399004562423,0.7258399004562424,0.8095238095238095,21,4,0.6220302375809935
42,weighted_entropy,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1600609756097561,0.9496370235934665,0.06859756097560976,0.6859756097560977,0.7307692307692307,26,7,0.6421471172962226
42,single_model_risk,ASONAM17_Damage_Image_Dataset,4200,0.22238095238095237,0.9118187385180649,0.09142857142857143,0.9142857142857145,0.8222222222222222,45,8,0.6289855072463768
42,single_model_risk,aidr_disaster_types,2069,0.12034799420009666,0.9736263736263736,0.041082648622522956,0.41082648622522966,0.75,20,5,0.7301587301587301
42,single_model_risk,aidr_info,1919,0.17144346013548722,0.9786163522012579,0.01771756122980719,0.17717561229807197,1.0,4,0,0.7901234567901234
42,single_model_risk,crisismmd,4822,0.2523849025300705,0.935367545076283,0.0578598092077976,0.5785980920779761,0.8823529411764706,34,4,0.7053854276663146
42,single_model_risk,multimodal-deep-learning-disaster-response-mouzannar,2624,0.15129573170731708,0.957341715312079,0.06897865853658537,0.6897865853658539,0.696969696969697,33,10,0.6879310344827586
42,l2d_single_head,ASONAM17_Damage_Image_Dataset,4200,0.24428571428571427,0.8900441083805923,0.11285714285714285,1.1285714285714288,0.7857142857142857,42,9,0.5481410867492851
42,l2d_single_head,aidr_disaster_types,2069,0.10294828419526342,0.962823275862069,0.059932334461092314,0.5993233446109233,0.65,20,7,0.598705501618123
42,l2d_single_head,aidr_info,1919,0.1849921834288692,0.9622762148337596,0.04116727462219906,0.41167274622199074,0.6,5,2,0.5352941176470588
42,l2d_single_head,crisismmd,4822,0.23081708834508502,0.9204637368562955,0.0854417254251348,0.8544172542513482,0.6206896551724138,29,11,0.55119825708061
42,l2d_single_head,multimodal-deep-learning-disaster-response-mouzannar,2624,0.15967987804878048,0.9378684807256236,0.10442073170731707,1.044207317073171,0.5161290322580645,31,15,0.5063063063063064
42,moe_mean,ASONAM17_Damage_Image_Dataset,4200,0.21785714285714286,0.9068493150684932,0.09357142857142857,0.9357142857142859,0.8108108108108109,37,7,0.607
42,moe_mean,aidr_disaster_types,2069,0.1193813436442726,0.9720087815587267,0.04253262445625906,0.4253262445625907,0.7619047619047619,21,5,0.7341389728096677
42,moe_mean,aidr_info,1919,0.17926003126628454,0.979047619047619,0.017196456487754037,0.17196456487754044,1.0,5,0,0.8263157894736842
42,moe_mean,crisismmd,4822,0.25425134798838656,0.9315906562847609,0.06097055163832435,0.6097055163832437,0.8260869565217391,23,4,0.6862326574172892
42,moe_mean,multimodal-deep-learning-disaster-response-mouzannar,2624,0.15015243902439024,0.957847533632287,0.06326219512195122,0.6326219512195124,0.75,32,8,0.7082601054481547
42,moe_tail,ASONAM17_Damage_Image_Dataset,4200,0.21,0.8842676311030742,0.11261904761904762,1.1261904761904764,0.7272727272727273,33,9,0.5133744855967078
42,moe_tail,aidr_disaster_types,2069,0.10536491058482358,0.9616423554835224,0.055582406959884,0.5558240695988401,0.6842105263157895,19,6,0.6325878594249201
42,moe_tail,aidr_info,1919,0.2136529442417926,0.9443339960238568,0.047420531526836895,0.47420531526836907,0.6666666666666666,3,1,0.49162011173184356
42,moe_tail,crisismmd,4822,0.2299875570302779,0.8839213573929438,0.09518871837411862,0.9518871837411865,0.92,25,2,0.5163329820864068
42,moe_tail,multimodal-deep-learning-disaster-response-mouzannar,2624,0.19321646341463414,0.9584317430325933,0.057545731707317076,0.5754573170731709,0.7586206896551724,29,7,0.7177570093457943
42,calibrated_tail,ASONAM17_Damage_Image_Dataset,4200,0.21785714285714286,0.9068493150684932,0.09357142857142857,0.9357142857142859,0.8108108108108109,37,7,0.607
42,calibrated_tail,aidr_disaster_types,2069,0.1193813436442726,0.9720087815587267,0.04253262445625906,0.4253262445625907,0.7619047619047619,21,5,0.7341389728096677
42,calibrated_tail,aidr_info,1919,0.17926003126628454,0.979047619047619,0.017196456487754037,0.17196456487754044,1.0,5,0,0.8263157894736842
42,calibrated_tail,crisismmd,4822,0.25425134798838656,0.9315906562847609,0.06097055163832435,0.6097055163832437,0.8260869565217391,23,4,0.6862326574172892
42,calibrated_tail,multimodal-deep-learning-disaster-response-mouzannar,2624,0.15015243902439024,0.957847533632287,0.06326219512195122,0.6326219512195124,0.75,32,8,0.7082601054481547
42,guarded,ASONAM17_Damage_Image_Dataset,4200,0.2330952380952381,0.9289040670599192,0.09047619047619047,0.904761904761905,0.6666666666666666,45,15,0.6328502415458938
42,guarded,aidr_disaster_types,2069,0.1580473658772354,0.9764638346727899,0.031899468342194294,0.31899468342194304,0.85,20,3,0.7904761904761904
42,guarded,aidr_info,1919,0.13236060448150078,0.9861861861861861,0.015633142261594582,0.15633142261594585,0.75,4,1,0.8148148148148148
42,guarded,crisismmd,4822,0.2322687681459975,0.9478660183684495,0.060348403152218996,0.6034840315221901,0.7647058823529411,34,8,0.6927138331573389
42,guarded,multimodal-deep-learning-disaster-response-mouzannar,2624,0.16996951219512196,0.9527089072543617,0.07355182926829268,0.735518292682927,0.696969696969697,33,10,0.6672413793103448
73,random,ASONAM17_Damage_Image_Dataset,4200,0.19690476190476192,0.8603616958197451,0.20095238095238097,1.8880952380952383,0.17777777777777778,45,37,0.18454106280193236
73,random,aidr_disaster_types,2069,0.2015466408893185,0.9291767554479419,0.11213146447559208,1.121314644755921,0.35,20,13,0.2634920634920635
73,random,aidr_info,1919,0.2058363731109953,0.9402887139107612,0.06930693069306931,0.6930693069306932,0.0,4,4,0.17901234567901234
73,random,crisismmd,4822,0.20012442969722108,0.8765880217785844,0.15242637909581086,1.5242637909581092,0.2647058823529412,34,25,0.2238648363252376
73,random,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1989329268292683,0.89058039961941,0.18864329268292682,1.8864329268292688,0.12121212121212122,33,29,0.14655172413793102
73,entropy,ASONAM17_Damage_Image_Dataset,4200,0.2330952380952381,0.9289040670599192,0.09047619047619047,0.904761904761905,0.6666666666666666,45,15,0.6328502415458938
73,entropy,aidr_disaster_types,2069,0.1580473658772354,0.9764638346727899,0.031899468342194294,0.31899468342194304,0.85,20,3,0.7904761904761904
73,entropy,aidr_info,1919,0.13236060448150078,0.9861861861861861,0.015633142261594582,0.15633142261594585,0.75,4,1,0.8148148148148148
73,entropy,crisismmd,4822,0.2322687681459975,0.9478660183684495,0.060348403152218996,0.6034840315221901,0.7647058823529411,34,8,0.6927138331573389
73,entropy,multimodal-deep-learning-disaster-response-mouzannar,2624,0.16996951219512196,0.9527089072543617,0.07355182926829268,0.735518292682927,0.696969696969697,33,10,0.6672413793103448
73,weighted_entropy,ASONAM17_Damage_Image_Dataset,4200,0.21928571428571428,0.9097285757853004,0.09452380952380952,0.9452380952380955,0.6896551724137931,29,9,0.5816649104320337
73,weighted_entropy,aidr_disaster_types,2069,0.13388110198163364,0.9676339285714286,0.04688255195746738,0.4688255195746739,0.6875,16,5,0.6631944444444444
73,weighted_entropy,aidr_info,1919,0.17665450755601875,0.9683544303797469,0.034392912975508075,0.3439291297550809,0.6,5,2,0.6732673267326733
73,weighted_entropy,crisismmd,4822,0.2424305267523849,0.9200656994251301,0.07258399004562423,0.7258399004562424,0.8095238095238095,21,4,0.6220302375809935
73,weighted_entropy,multimodal-deep-learning-disaster-response-mouzannar,2624,0.1600609756097561,0.9496370235934665,0.06859756097560976,0.6859756097560977,0.7307692307692307,26,7,0.6421471172962226
73,single_model_risk,ASONAM17_Damage_Image_Dataset,4200,0.2138095238095238,0.9097516656571775,0.0980952380952381,0.9809523809523812,0.7777777777777778,45,10,0.6019323671497585
73,single_model_risk,aidr_disaster_types,2069,0.13436442725954567,0.9748743718592965,0.03624939584340261,0.3624939584340262,0.8,20,4,0.7619047619047619
73,single_model_risk,aidr_info,1919,0.16571130797290257,0.9775140537164272,0.020844189682126108,0.20844189682126113,1.0,4,0,0.7530864197530864
73,single_model_risk,crisismmd,4822,0.25715470759021153,0.9366275823562256,0.06097055163832435,0.6097055163832437,0.7941176470588235,34,7,0.689545934530095
73,single_model_risk,multimodal-deep-learning-disaster-response-mouzannar,2624,0.14939024390243902,0.9565412186379928,0.07202743902439024,0.7202743902439026,0.696969696969697,33,10,0.6741379310344827
73,l2d_single_head,ASONAM17_Damage_Image_Dataset,4200,0.2511904761904762,0.9033386327503975,0.09833333333333333,0.9833333333333336,0.75,44,11,0.6009661835748792
73,l2d_single_head,aidr_disaster_types,2069,0.1208313194780087,0.9692138537658054,0.039149347510874816,0.39149347510874827,0.8235294117647058,17,3,0.7254237288135593
73,l2d_single_head,aidr_info,1919,0.15685252735799896,0.9715698393077874,0.02501302761855133,0.25013027618551337,1.0,5,0,0.7176470588235294
73,l2d_single_head,crisismmd,4822,0.2295727913728743,0.9267833109017497,0.080464537536292,0.8046453753629201,0.6,30,12,0.5863539445628998
73,l2d_single_head,multimodal-deep-learning-disaster-response-mouzannar,2624,0.15739329268292682,0.9497964721845319,0.08079268292682927,0.807926829268293,0.6666666666666666,33,11,0.6357388316151202
73,moe_mean,ASONAM17_Damage_Image_Dataset,4200,0.21333333333333335,0.9061743341404358,0.10047619047619048,1.004761904761905,0.7435897435897436,39,10,0.5775775775775776
73,moe_mean,aidr_disaster_types,2069,0.13001449975833737,0.9744444444444444,0.0333494441759304,0.3334944417593041,0.8235294117647058,17,3,0.764505119453925
73,moe_mean,aidr_info,1919,0.16988014590932776,0.9761456371625863,0.021886399166232414,0.21886399166232418,1.0,4,0,0.7613636363636364
73,moe_mean,crisismmd,4822,0.25798423890501865,0.9332029066517608,0.061592700124429696,0.6159270012442971,0.8,30,6,0.6880252100840336
73,moe_mean,multimodal-deep-learning-disaster-response-mouzannar,2624,0.14900914634146342,0.9579041648007165,0.06478658536585366,0.6478658536585368,0.7142857142857143,28,8,0.678030303030303
73,moe_tail,ASONAM17_Damage_Image_Dataset,4200,0.20952380952380953,0.8822289156626506,0.11,1.1000000000000003,0.78125,32,7,0.5227272727272727
73,moe_tail,aidr_disaster_types,2069,0.11841469308844853,0.9643640350877193,0.039149347510874816,0.39149347510874827,0.8823529411764706,17,2,0.7263513513513513
73,moe_tail,aidr_info,1919,0.22042730588848358,0.9431818181818182,0.045336112558624284,0.453361125586243,1.0,4,0,0.5372340425531915
73,moe_tail,crisismmd,4822,0.22791372874326005,0.8839645447219984,0.0991289921194525,0.9912899211945253,0.8,30,6,0.5067079463364293
73,moe_tail,multimodal-deep-learning-disaster-response-mouzannar,2624,0.18254573170731708,0.9641025641025641,0.053734756097560975,0.5373475609756099,0.6923076923076923,26,8,0.7151515151515152
73,calibrated_tail,ASONAM17_Damage_Image_Dataset,4200,0.21333333333333335,0.9061743341404358,0.10047619047619048,1.004761904761905,0.7435897435897436,39,10,0.5775775775775776
73,calibrated_tail,aidr_disaster_types,2069,0.13001449975833737,0.9744444444444444,0.0333494441759304,0.3334944417593041,0.8235294117647058,17,3,0.764505119453925
73,calibrated_tail,aidr_info,1919,0.16988014590932776,0.9761456371625863,0.021886399166232414,0.21886399166232418,1.0,4,0,0.7613636363636364
73,calibrated_tail,crisismmd,4822,0.25798423890501865,0.9332029066517608,0.061592700124429696,0.6159270012442971,0.8,30,6,0.6880252100840336
73,calibrated_tail,multimodal-deep-learning-disaster-response-mouzannar,2624,0.14900914634146342,0.9579041648007165,0.06478658536585366,0.6478658536585368,0.7142857142857143,28,8,0.678030303030303
73,guarded,ASONAM17_Damage_Image_Dataset,4200,0.2330952380952381,0.9289040670599192,0.09047619047619047,0.904761904761905,0.6666666666666666,45,15,0.6328502415458938
73,guarded,aidr_disaster_types,2069,0.1580473658772354,0.9764638346727899,0.031899468342194294,0.31899468342194304,0.85,20,3,0.7904761904761904
73,guarded,aidr_info,1919,0.13236060448150078,0.9861861861861861,0.015633142261594582,0.15633142261594585,0.75,4,1,0.8148148148148148
73,guarded,crisismmd,4822,0.2322687681459975,0.9478660183684495,0.060348403152218996,0.6034840315221901,0.7647058823529411,34,8,0.6927138331573389
73,guarded,multimodal-deep-learning-disaster-response-mouzannar,2624,0.16996951219512196,0.9527089072543617,0.07355182926829268,0.735518292682927,0.696969696969697,33,10,0.6672413793103448
